PRODUCCION;PROD_ACUMULADA;RECHAZO_TOTAL;RECHAZO_CAJA_MANGA;RECHAZO_LINEA;RECUP_PROCESO;RECUP_TRADICIONAL;PRODUCT_PROCESO;PRODUCT_TOTAL;COSTO_PROY_ACTUAL;TIPO_PRODUCTO;AB_RECUPERADO;RPS;DISPON_REFERENCIAL;PERDIDAS_EQUIPOS;PERDIDAS_PROCESO;INGRESO_ACIDULACION;SET_POINT_ACIDULACION;CANTIDAD_LF;CANT_TOTAL_LF_DIEMME;CANTIDAD_LF_DIEMME_1;PORC_CANT_LF_DIEMME_1;CANTIDAD_LF_DIEMME_2;PORC_CANT_LF_DIEMME_2;CONSU_PULPA_DIEMME_1;CONSU_PULPA_DIEMME_2;CANTIDAD_LF_HOESCH;N_FILTRADAS_DIEMME;N_FILTRADAS_HOESCH;LF_BAJADO;PORC_CARGA_DIEMME;PORC_APORTE_AM_DIEMME;M3_FILTRADA_DIEMME;M3_FILTRADA_HOESCH;B2O3_AM_INGRESO_RX;LEY_ULEXITA;ULEXITA_DIARIA;ACIDO_SULFU_DIARIO;FACT_DESV_PESOMETRO;PORC_CARGA_PNNEVIS;PORC_ENVASADO_H4;REC_PROCESO_ACUM;REC_TRADICIONAL_ACUM;FILTRADAS_DMM_1;FILTRADAS_DMM_2;PROD_ACUMULADA_MES;PROD_ACUMULADA_TOTAL;PROMEDIO_D1;PROMEDIO_D2;PROM_TOTAL_DIEMME;PROMEDIO_HOESCH;CONSUMO_AGUA_DIA;PORC_PRODUCCION_SACOS
324,725;4583,334;52,000;15,000;37,000;0,722;0,771;104,110;111,272;549,400;Estándar;41,020;10,000;0,925;0,149;0,851;34,446;38,000;2918,300;1334,606;943,902;0,707;390,704;0,293;1307,000;541,000;1583,694;25,000;45,000;2918,300;0,457;0,211;53,384;35,193;49,750;18,650;1270,810;214,060;0,879;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
326,975;4583,334;52,000;23,000;29,000;0,733;0,780;108,400;115,392;547,000;Estándar/GI;35,210;9,000;0,898;0,327;0,673;33,386;38,000;2825,900;1092,762;801,308;0,733;291,454;0,267;1042,000;379,000;1733,138;20,000;49,000;2833,600;0,387;0,207;54,638;35,370;47,580;18,600;1268,670;206,460;0,942;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
295,775;4583,334;51,000;22,000;29,000;0,734;0,757;101,552;104,666;546,642;Estándar/GI;38,180;10,000;0,896;0,258;0,742;32,922;38,000;2833,600;1785,880;542,520;0,304;1243,360;0,696;795,000;1822,000;1047,720;32,000;28,000;2825,900;0,630;0,275;55,809;37,419;54,670;18,540;1186,500;197,240;0,904;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
331,500;4583,334;50,000;18,000;32,000;0,744;0,824;107,480;118,928;543,762;Estándar/GI;38,260;10,000;0,884;0,373;0,627;33,195;38,000;2787,400;1851,993;774,510;0,418;1077,483;0,582;1043,000;1451,000;935,407;33,000;27,000;2787,400;0,664;0,261;56,121;34,645;53,550;19,390;1168,670;195,920;0,882;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
346,700;4583,334;47,000;18,000;29,000;0,791;0,833;116,140;122,353;538,621;Estándar/GI;40,370;10,000;0,898;0,508;0,492;33,357;38,000;2818,200;1826,753;658,563;0,361;1168,190;0,639;933,000;1655,000;991,447;33,000;26,000;2833,600;0,648;0,268;55,356;38,133;53,720;19,010;1232,950;197,600;0,924;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
269,575;4583,334;40,000;16,000;24,000;0,745;0,755;101,411;102,668;539,600;ABK/GI;37,000;9,000;0,832;0,446;0,554;32,823;38,000;2641,100;1139,257;281,347;0,247;857,910;0,753;426,000;1299,000;1501,843;19,000;37,000;2625,700;0,431;0,177;59,961;40,590;54,781;18,990;1059,240;180,580;0,871;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
305,050;4583,334;46,000;18,000;28,000;0,776;0,808;108,080;112,548;538,000;Estándar/ABK/GI;32,890;9,000;0,859;0,466;0,534;22,805;38,000;2710,400;2247,642;1174,669;0,523;1072,973;0,477;1594,000;1456,000;462,758;33,000;11,000;2710,400;0,829;0,335;68,110;42,069;55,410;19,030;1116,540;182,640;0,849;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
322,900;4583,334;43,000;33,000;10,000;0,742;0,788;102,880;109,206;536,200;ABK/GI;25,460;7,000;0,937;0,076;0,924;42,091;38,000;2949,100;2117,520;921,268;0,435;1196,252;0,565;1253,000;1627,000;831,580;33,000;21,000;2956,800;0,718;0,357;64,167;39,599;53,130;18,790;1227,990;196,340;0,840;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
320,075;4583,334;42,000;30,000;12,000;0,739;0,779;102,403;107,969;534,947;Estándar/ABK/GI;23,210;7,000;0,940;0,061;0,939;32,853;38,000;2972,200;2561,909;1265,714;0,494;1296,195;0,506;1661,000;1701,000;410,291;39,000;14,000;2964,500;0,862;0,386;65,690;29,307;53,590;18,440;1254,350;200,680;0,832;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
328,975;4583,334;44,000;32,000;12,000;0,745;0,796;108,130;115,470;533,701;Estándar/ABK/GI;20,320;6,000;0,903;0,300;0,700;31,121;38,000;2841,300;2491,305;1193,567;0,479;1297,738;0,521;1627,000;1769,000;349,995;40,000;8,000;2849,000;0,877;0,379;62,283;43,749;53,560;18,320;1270,730;200,850;0,845;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
314,825;4583,334;34,000;20,000;14,000;0,733;0,768;109,020;114,208;532,996;Estándar/ABK/GI;37,680;10,000;0,874;0,434;0,566;32,461;38,960;2756,600;2244,013;958,093;0,427;1285,919;0,573;1321,000;1773,000;512,587;39,000;14,000;2756,600;0,814;0,372;57,539;36,613;53,010;18,770;1230,330;205,020;0,831;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
319,475;4583,334;41,000;15,000;26,000;0,748;0,795;113,220;120,262;532,084;Estándar/ABK/GI;37,810;10,000;0,842;0,617;0,383;35,857;40,000;2664,200;2322,868;982,384;0,423;1340,484;0,577;1336,000;1823,000;341,332;39,000;10,000;2656,500;0,872;0,379;59,561;34,133;53,890;18,940;1194,890;199,120;0,838;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
295,600;4583,334;32,000;14,000;18,000;0,760;0,783;111,520;114,939;532,000;Estándar/ABK/GI;21,048;6,000;0,815;0,639;0,361;36,882;40,000;2517,900;2246,855;1000,116;0,445;1246,739;0,555;1395,000;1739,000;271,045;38,000;8,000;2571,800;0,892;0,396;59,128;33,881;55,670;18,940;1122,060;188,090;0,832;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
327,825;4583,334;56,000;33,000;23,000;0,715;0,756;106,020;112,039;531,500;Estándar/GI;23,800;6,000;0,928;0,149;0,851;34,746;40,000;2926,000;2036,326;888,713;0,436;1147,612;0,564;1198,000;1547,000;889,674;36,000;26,000;2926,000;0,696;0,336;56,565;34,218;51,840;19,270;1267,580;220,140;0,823;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
321,182;4583,334;50,000;32,000;18,000;0,731;0,773;104,860;110,936;531,300;Estándar/GI;40,600;11,000;0,918;0,192;0,808;35,831;40,000;2895,200;1695,890;914,957;0,540;780,933;0,460;1222,000;1043,000;1199,310;30,000;35,000;2895,200;0,586;0,301;56,530;34,266;50,590;18,930;1235,260;203,480;0,806;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
319,800;4583,334;50,000;33,000;17,000;0,746;0,775;109,180;113,477;530,600;Estándar/GI;37,620;10,000;0,893;0,361;0,639;36,675;40,000;2818,200;1928,432;832,330;0,432;1096,102;0,568;1177,000;1550,000;889,768;37,000;27,000;2818,200;0,684;0,368;52,120;32,954;49,470;19,140;1213,990;200,470;0,800;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
327,275;4583,334;41,000;35,000;6,000;0,712;0,725;110,100;116,767;530,268;Estándar/GI;28,960;8,000;0,888;0,398;0,602;38,009;40,000;2802,800;1741,332;793,884;0,456;947,448;0,544;1127,000;1345,000;1061,468;35,000;30,000;2802,800;0,621;0,334;49,752;35,382;49,720;19,090;1277,940;221,910;0,789;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
316,400;4583,334;28,000;19,000;9,000;0,715;0,751;109,500;115,101;530,048;Estándar/GI;23,130;6,000;0,871;0,451;0,549;39,542;39,920;2741,200;1725,564;717,771;0,416;1007,794;0,584;985,000;1383,000;1015,636;35,000;34,000;2748,900;0,629;0,318;49,302;29,872;51,360;19,110;1240,950;215,840;0,742;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
321,525;4583,334;48,000;36,000;12,000;0,714;0,760;112,930;120,336;529,767;Estándar/GI;38,280;10,000;0,847;0,598;0,402;38,525;40,000;2679,600;1438,696;608,704;0,423;829,993;0,577;960,000;1309,000;1240,904;34,000;36,000;2671,900;0,537;0,307;42,315;34,470;50,970;18,840;1263,940;214,390;0,763;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
298,625;298,625;53,000;40,000;13,000;0,721;0,757;112,920;118,601;536,200;Estándar/GI;33,790;9,000;0,798;0,699;0,301;39,150;39,440;2517,900;1543,870;432,895;0,280;1110,976;0,720;595,000;1527,000;974,030;29,000;26,000;2517,900;0,613;0,251;53,237;37,463;52,190;18,800;1181,070;199,830;0,832;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
275,550;574,175;51,000;39,000;12,000;0,728;0,771;117,720;124,689;543,500;Estándar/GI;30,270;8,000;0,701;0,892;0,108;37,463;38,000;2202,200;1551,657;748,534;0,482;803,122;0,518;1097,000;1177,000;650,543;31,000;16,000;2209,900;0,705;0,358;50,053;40,659;50,850;19,090;1053,908;175,820;0,796;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
276,425;850,600;22,000;11,000;11,000;0,702;0,716;98,830;100,841;550,900;Estándar/GI;31,400;9,000;0,869;0,322;0,678;36,076;38,000;2748,900;1895,306;823,723;0,435;1071,583;0,565;1110,000;1444,000;853,594;34,000;27,000;2741,200;0,689;0,312;55,744;31,615;50,940;19,250;1128,679;201,840;0,748;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
324,275;1174,875;33,000;27,000;6,000;0,750;0,776;112,080;116,016;538,400;Estándar/ABK/GI;34,780;9,000;0,886;0,448;0,552;36,660;38,000;2795,100;1844,349;833,497;0,452;1010,852;0,548;1142,000;1385,000;950,751;33,000;26,000;2795,100;0,660;0,282;55,889;36,567;51,490;19,120;1229,870;202,910;0,804;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
341,700;1516,575;16,000;10,000;6,000;0,750;0,799;112,000;119,292;529,500;Estándar/ABK/GI;34,680;9,000;0,908;0,341;0,659;36,541;38,000;2864,400;1709,232;662,688;0,388;1046,544;0,612;896,000;1415,000;1155,168;31,000;35,000;2864,400;0,597;0,240;55,137;33,005;49,220;18,890;1274,860;202,950;0,827;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
314,725;1831,300;32,000;21,000;11,000;0,723;0,755;103,050;107,562;528,900;Estándar/ABK/GI;30,680;8,000;0,928;0,130;0,870;37,594;38,000;2926,000;1821,052;819,958;0,450;1001,094;0,550;1100,000;1343,000;1104,948;32,000;31,000;2926,000;0,622;0,249;56,908;35,643;50,220;18,460;1271,060;208,950;0,810;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
333,400;2164,700;54,000;42,000;12,000;0,760;0,797;112,840;118,302;523,000;Estándar/ABK/GI;33,830;9,000;0,893;0,434;0,566;36,735;38,000;2818,200;1933,463;829,575;0,429;1103,888;0,571;1125,000;1497,000;884,737;34,000;23,000;2818,200;0,686;0,273;56,867;38,467;49,330;19,070;1234,900;200,360;0,790;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
108,075;2272,775;21,000;16,000;5,000;0,680;0,765;134,020;150,922;531,700;Estándar/ABK/GI;3,850;1,000;0,247;1,000;0,441;34,341;39,300;708,400;456,458;228,846;0,501;227,612;0,499;371,000;369,000;251,942;11,000;7,000;716,100;0,644;0,354;41,496;35,992;53,170;19,140;415,550;69,340;0,762;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
293,900;2566,675;34,000;24,000;10,000;0,744;0,787;112,662;119,278;533,600;Estándar/ABK/GI;41,660;11,000;0,781;0,720;0,280;38,479;37,840;2479,400;2234,174;1137,054;0,509;1097,119;0,491;1566,000;1511,000;245,226;38,000;7,000;2464,000;0,901;0,429;58,794;35,032;58,160;19,140;1097,990;187,730;0,839;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
334,525;2901,200;48,000;41,000;7,000;0,771;0,849;118,482;130,465;530,400;Estándar/ABK/GI;36,230;9,000;0,813;0,821;0,179;36,333;38,000;2564,100;2371,594;1210,663;0,510;1160,930;0,490;1631,000;1564,000;192,506;40,000;6,000;2564,100;0,925;0,424;59,290;32,084;54,030;19,250;1151,870;194,430;0,861;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
306,037;3207,237;36,500;23,000;13,500;0,707;0,777;116,689;128,210;533,200;Estándar/GI;38,290;10,000;0,757;0,833;0,167;40,074;38,000;2387,000;1667,053;783,503;0,470;883,550;0,530;1300,000;1466,000;719,947;34,000;12,000;2387,000;0,698;0,349;49,031;59,996;52,010;18,260;1214,540;201,245;0,859;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
325,340;3532,577;31,000;26,000;5,000;0,728;0,810;107,249;119,356;532,500;Estándar/ABK/GI;32,540;9,000;0,864;0,437;0,563;39,362;38,000;2725,800;2363,935;1260,666;0,533;1103,269;0,467;1698,000;1486,000;361,865;39,000;10,000;2725,800;0,867;0,401;60,614;36,187;52,890;18,570;1218,120;200,960;0,843;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
354,917;3887,494;42,000;33,000;9,000;0,721;0,784;113,616;123,574;529,900;Estándar/ABK/GI;28,360;8,000;0,910;0,363;0,637;39,478;38,000;2872,100;2163,692;984,511;0,455;1179,181;0,545;1411,000;1690,000;708,408;41,000;18,000;2872,100;0,753;0,363;52,773;39,356;51,430;18,680;1364,530;226,260;0,806;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
349,698;4237,192;39,500;33,000;6,500;0,732;0,786;113,331;121,757;528,000;Estándar/ABK/GI;37,600;11,000;0,910;0,356;0,644;38,388;38,000;2872,100;2051,922;1031,715;0,503;1020,207;0,497;1524,000;1507,000;820,178;41,000;21,000;2872,100;0,714;0,373;50,047;39,056;51,250;18,380;1362,370;220,720;0,821;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
328,031;4565,223;46,000;40,000;6,000;0,718;0,762;113,163;120,004;527,900;Estándar/ABK/GI;37,150;10,000;0,867;0,546;0,454;37,517;38,000;2733,500;1710,857;1135,088;0,663;575,769;0,337;1587,000;805,000;1022,643;34,000;33,000;2733,500;0,626;0,388;50,319;30,989;50,860;18,370;1320,250;215,080;0,779;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
333,074;4898,297;37,000;28,000;9,000;0,766;0,803;113,342;118,836;526,800;Estándar/GI;33,760;9,000;0,888;0,469;0,531;37,662;38,000;2802,800;2567,631;1156,814;0,451;1410,817;0,549;1635,000;1994,000;235,169;46,000;8,000;2802,800;0,916;0,533;55,818;29,396;56,090;18,500;1262,710;205,890;0,792;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
303,886;5202,183;39,000;30,000;9,000;0,737;0,762;112,959;116,762;527,200;Estándar/GI;25,250;7,000;0,825;0,650;0,350;33,747;38,000;2602,600;2285,523;1130,528;0,495;1154,995;0,505;1571,000;1605,000;317,077;41,000;9,000;2602,600;0,878;0,470;55,744;35,231;53,970;18,840;1192,260;197,558;0,797;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
315,000;5517,183;44,000;30,000;14,000;0,707;0,752;109,010;115,890;527,800;Estándar/GI;32,550;9,000;0,862;0,474;0,526;33,979;38,000;2718,100;2190,203;1190,617;0,544;999,585;0,456;1608,000;1350,000;527,897;42,000;18,000;2718,100;0,806;0,479;52,148;29,328;53,280;18,110;1303,050;219,000;0,780;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
351,400;5868,583;63,000;43,000;20,000;0,732;0,774;122,806;129,281;525,697;Estándar/GI;34,050;10,000;0,862;0,985;0,015;34,072;38,000;2718,100;2140,250;903,040;0,422;1237,210;0,578;1389,000;1903,000;577,850;45,000;16,000;2718,100;0,787;0,514;47,561;36,116;52,090;18,850;1356,790;224,410;0,790;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
354,500;6223,083;50,000;40,000;10,000;0,733;0,806;115,077;123,099;523,646;Estándar/GI;32,200;9,000;0,913;0,387;0,613;34,172;38,000;2879,800;2415,333;1004,015;0,416;1411,318;0,584;1410,000;1982,000;464,467;44,000;12,000;2879,800;0,839;0,395;54,894;38,706;52,210;18,630;1329,990;207,900;0,810;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
345,925;6569,008;33,000;24,000;9,000;0,734;0,784;112,944;119,801;522,467;Estándar/GI;40,050;11,000;0,915;0,316;0,684;34,818;38,000;2879,800;2491,881;1095,644;0,440;1396,237;0,560;1498,800;1910,000;387,919;44,000;12,000;2887,500;0,865;0,365;56,634;32,327;51,250;18,820;1320,560;217,700;0,810;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
326,175;6895,183;23,500;14,000;9,500;0,742;0,760;113,316;116,056;521,100;Estándar/GI;32,930;9,000;0,891;0,457;0,543;34,507;38,000;2802,800;2327,749;1106,422;0,475;1221,327;0,525;1531,000;1690,000;475,051;41,000;14,000;2810,500;0,831;0,349;56,774;33,932;50,000;19,240;1255,830;214,810;0,789;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
317,250;7212,433;31,000;24,000;7,000;0,682;0,723;111,506;118,055;521,700;Estándar/GI;33,850;9,000;0,852;0,552;0,448;33,765;38,000;2702,700;2031,714;972,503;0,479;1059,210;0,521;1402,000;1527,000;670,986;41,000;21,000;2687,300;0,752;0,348;49,554;31,952;49,995;18,750;1318,120;225,850;0,741;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
328,175;7540,608;49,000;39,000;10,000;0,672;0,710;117,251;123,896;521,800;Estándar/GI;36,930;10,000;0,840;0,738;0,262;34,948;38,000;2648,800;1777,075;922,150;0,519;854,924;0,481;1358,000;1259,000;871,725;38,000;30,000;2648,800;0,671;0,336;46,765;29,058;50,660;19,480;1335,640;242,810;0,735;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
352,688;7893,296;34,000;26,000;8,000;0,727;0,763;124,036;130,124;520,300;Estándar/GI;22,510;6,000;0,866;1,000;0,441;35,012;38,240;2710,400;2311,433;1062,554;0,460;1248,879;0,540;1477,000;1736,000;398,967;44,000;12,000;2710,400;0,853;0,386;52,533;33,247;52,490;19,410;1340,410;231,170;0,840;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
331,944;8225,240;44,000;24,000;20,000;0,720;0,735;119,021;121,436;519,700;Estándar/GI;33,680;9,000;0,867;0,749;0,251;36,202;39,000;2733,500;1892,556;898,555;0,475;994,001;0,525;1318,000;1458,000;840,944;38,000;27,000;2733,500;0,692;0,368;49,804;31,146;50,370;19,170;1326,050;233,930;0,756;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
247,000;8472,240;39,000;33,000;6,000;0,721;0,758;112,570;118,369;522,000;Estándar/GI;22,300;7,000;0,661;0,837;0,163;35,988;39,000;2086,700;1721,437;850,065;0,494;871,372;0,506;1157,000;1186,000;365,263;32,000;12,000;2086,700;0,825;0,450;53,795;30,439;50,150;19,320;949,680;162,990;0,804;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
308,873;8781,113;44,000;35,000;9,000;0,732;0,745;109,139;111,117;521,900;Estándar/GI;36,140;10,000;0,881;0,409;0,591;36,574;39,000;2779,700;1874,587;888,581;0,474;986,007;0,526;1286,000;1427,000;905,113;37,000;21,000;2779,700;0,674;0,362;50,665;43,101;49,510;19,800;1178,530;209,500;0,753;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
268,200;9049,313;36,000;30,000;6,000;0,672;0,683;96,779;98,393;524,000;Estándar/GI;41,660;11,000;0,864;0,318;0,682;35,589;39,000;2710,400;2005,838;925,553;0,461;1080,285;0,539;1304,000;1522,000;704,562;40,000;23,000;2725,800;0,740;0,400;50,146;30,633;51,240;18,910;1168,280;209,140;0,743;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
269,900;9319,213;48,000;31,000;17,000;0,737;0,750;113,051;114,924;524,900;Estándar/GI;34,270;9,000;0,744;0,773;0,227;37,191;39,000;2363,900;1324,687;426,825;0,322;897,862;0,678;710,692;1495,000;1039,213;29,000;28,000;2348,500;0,560;0,313;45,679;37,115;49,160;19,190;1056,650;179,290;0,801;0,592;0,914;0,727;0,767;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
313,600;313,600;47,000;40,000;7,000;0,715;0,771;111,619;120,495;512,300;Estándar/GI;41,050;11,000;0,825;0,621;0,379;36,088;39,000;2602,600;1548,912;575,781;0,372;973,131;0,628;846,692;1431,000;1053,688;30,000;31,000;2602,600;0,595;0,307;51,630;33,990;49,360;18,790;1218,080;201,370;0,812;0,590;0,962;0,715;0,771;11,000;19,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
311,375;624,975;47,000;34,000;13,000;0,717;0,749;112,898;117,896;511,129;Estándar/GI;38,330;10,000;0,837;0,621;0,379;35,850;39,000;2641,100;1556,167;940,726;0,605;615,441;0,395;1339,000;876,000;1084,933;32,000;36,000;2641,100;0,589;0,383;48,630;30,137;50,760;19,650;1191,120;208,580;0,762;0,573;0,963;0,716;0,760;21,000;11,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
321,025;946,000;49,000;35,000;14,000;0,742;0,777;117,160;122,622;505,345;Estándar/GI;39,030;10,000;0,830;0,753;0,247;35,973;39,000;2618,000;2220,779;857,549;0,386;1363,230;0,614;1221,000;1941,000;397,221;41,000;11,000;2618,000;0,848;0,439;54,165;36,111;53,620;20,250;1148,760;203,990;0,761;0,555;0,903;0,725;0,766;17,000;24,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
326,950;1272,950;51,000;31,000;20,000;0,750;0,782;117,426;122,366;501,829;Estándar/GI;37,460;10,000;0,847;0,729;0,271;35,691;38,760;2671,900;2323,059;916,156;0,394;1406,903;0,606;1262,000;1938,000;348,841;41,000;9,000;2671,900;0,869;0,408;56,660;38,760;55,040;19,540;1205,260;202,550;0,804;0,566;0,884;0,731;0,770;18,000;23,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
291,075;1564,025;50,000;39,000;11,000;0,728;0,739;113,163;114,900;507,981;Estándar/GI;34,380;9,000;0,803;0,696;0,304;35,188;39,000;2533,300;2184,056;902,221;0,413;1281,835;0,587;1243,000;1766,000;349,244;39,000;15,000;2533,300;0,862;0,403;56,001;23,283;50,600;18,620;1191,170;202,520;0,791;0,546;0,922;0,730;0,764;18,000;21,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
305,150;1869,175;50,000;39,000;11,000;0,738;0,745;114,852;115,877;510,000;Estándar/GI;32,580;9,000;0,835;0,676;0,324;36,855;39,000;2633,400;1929,723;625,147;0,324;1304,576;0,676;880,762;1838,000;703,677;33,000;22,000;2633,400;0,733;0,313;58,476;31,985;50,305;18,640;1237,960;205,810;0,829;0,554;0,894;0,732;0,761;11,000;22,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
282,225;2151,400;37,000;31,000;6,000;0,760;0,760;108,761;108,761;514,300;Estándar/GI;37,830;10,000;0,823;0,572;0,428;34,744;39,000;2594,900;2364,272;1163,045;0,492;1201,227;0,508;1560,762;1612,000;230,628;38,000;6,000;2594,900;0,911;0,416;62,218;38,438;53,920;18,230;1146,240;184,580;0,823;0,599;0,772;0,736;0,761;19,000;19,000;113,718;117,594;18,632;17,929;36,558;20,527;1177,477;0,718
288,775;2440,175;47,000;37,000;10,000;0,726;0,726;109,659;109,659;517,500;Estándar/GI;35,160;10,000;0,835;0,560;0,440;34,766;39,000;2633,400;2263,313;1066,375;0,471;1196,939;0,529;1553,762;1744,000;370,087;39,000;9,000;2633,400;0,859;0,375;58,034;41,121;51,330;18,650;1200,523;208,497;0,842;0,533;0,950;0,734;0,756;19,000;20,000;113,208;116,595;18,632;17,929;36,558;20,527;1177,477;0,718
305,299;2745,474;33,000;28,000;5,000;0,771;0,780;118,134;119,425;516,900;Estándar/GI;37,120;9,000;0,810;0,813;0,187;34,262;39,720;2548,700;1999,217;1264,141;0,632;735,076;0,368;1590,762;925,000;549,483;32,000;21,000;2556,400;0,784;0,395;62,476;26,166;52,200;18,570;1187,240;193,190;0,833;0,580;0,918;0,738;0,759;21,000;11,000;113,744;116,903;18,632;17,929;36,558;20,527;1177,477;0,718
